State,District,Year,Area (Hectare),Production (Tonnes),Yield (Kg/Ha),Crop,Season,ndvi_mean,ndvi_max,ndvi_std,ndvi_reading_count
1. Karnataka,SHIMOGA,2019,12.0,8.0,0.67,Arhar,Kharif,0.8789,0.8937,0.020930360723121856,2.0
1. Karnataka,SHIMOGA,2020,67.0,51.0,0.76,Arhar,Kharif,0.841,0.841,,1.0
1. Karnataka,TUMKUR,2010,19151.0,5604.0,0.29,Arhar,Kharif,,,,
1. Karnataka,TUMKUR,2011,14476.0,4868.0,0.34,Arhar,Kharif,,,,
1. Karnataka,TUMKUR,2012,10988.0,3100.0,0.28,Arhar,Kharif,,,,
1. Karnataka,TUMKUR,2013,10966.0,4240.0,0.39,Arhar,Kharif,,,,
1. Karnataka,TUMKUR,2014,10040.0,2337.0,0.23,Arhar,Kharif,,,,
1. Karnataka,TUMKUR,2015,9824.0,3378.0,0.34,Arhar,Kharif,,,,
1. Karnataka,TUMKUR,2016,14142.0,3009.0,0.21,Arhar,Kharif,,,,
1. Karnataka,TUMKUR,2017,10963.0,2874.0,0.26,Arhar,Kharif,,,,
1. Karnataka,TUMKUR,2018,10507.0,3573.0,0.34,Arhar,Kharif,,,,
1. Karnataka,TUMKUR,2019,7987.0,2504.0,0.31,Arhar,Kharif,,,,
1. Karnataka,TUMKUR,2020,14058.0,5679.0,0.4,Arhar,Kharif,0.5094,0.597,0.12388510806388313,2.0
1. Karnataka,UDUPI,2010,,,,Arhar,Kharif,,,,
1. Karnataka,UDUPI,2011,,,,Arhar,Kharif,,,,
1. Karnataka,UDUPI,2012,,,,Arhar,Kharif,,,,
1. Karnataka,UDUPI,2013,,,,Arhar,Kharif,,,,
1. Karnataka,UDUPI,2014,,,,Arhar,Kharif,,,,
1. Karnataka,UDUPI,2015,,,,Arhar,Kharif,,,,
1. Karnataka,UDUPI,2016,,,,Arhar,Kharif,,,,
1. Karnataka,UDUPI,2017,,,,Arhar,Kharif,,,,
1. Karnataka,UDUPI,2018,,,,Arhar,Kharif,,,,
1. Karnataka,UDUPI,2019,1.0,1.0,1.0,Arhar,Kharif,0.2264,0.2264,,1.0
1. Karnataka,UDUPI,2020,1.0,1.0,1.0,Arhar,Kharif,0.14025,0.2025,0.08803479425772519,2.0
1. Karnataka,UTTA,2010,39.0,23.0,0.59,Arhar,Kharif,,,,
1. Karnataka,UTTA,2011,30.0,14.0,0.47,Arhar,Kharif,,,,
1. Karnataka,UTTA,2012,34.0,24.0,0.71,Arhar,Kharif,,,,
1. Karnataka,UTTA,2013,7.0,6.0,0.86,Arhar,Kharif,,,,
1. Karnataka,UTTA,2014,5.0,3.0,0.6,Arhar,Kharif,,,,
1. Karnataka,UTTA,2015,13.0,5.0,0.38,Arhar,Kharif,,,,
1. Karnataka,UTTA,2016,13.0,13.0,1.0,Arhar,Kharif,,,,
1. Karnataka,UTTA,2017,2.0,2.0,1.0,Arhar,Kharif,,,,
1. Karnataka,UTTA,2018,2.0,1.0,0.5,Arhar,Kharif,,,,
1. Karnataka,UTTA,2019,,,,Arhar,Kharif,,,,
1. Karnataka,UTTA,2020,12.0,9.0,0.75,Arhar,Kharif,,,,
1. Karnataka,YADGIR,2010,67495.0,48218.0,0.71,Arhar,Kharif,,,,
1. Karnataka,YADGIR,2011,77524.0,29975.0,0.39,Arhar,Kharif,,,,
1. Karnataka,YADGIR,2012,61773.0,34389.0,0.56,Arhar,Kharif,,,,
1. Karnataka,YADGIR,2013,82658.0,66589.0,0.81,Arhar,Kharif,,,,
1. Karnataka,YADGIR,2014,44909.0,28414.0,0.63,Arhar,Kharif,,,,
1. Karnataka,YADGIR,2015,79846.0,23666.0,0.3,Arhar,Kharif,,,,
1. Karnataka,YADGIR,2016,91971.0,76888.0,0.84,Arhar,Kharif,,,,
1. Karnataka,YADGIR,2017,58035.0,59213.0,1.02,Arhar,Kharif,,,,
1. Karnataka,YADGIR,2018,110119.0,74798.0,0.68,Arhar,Kharif,,,,
1. Karnataka,YADGIR,2019,109136.0,76723.0,0.7,Arhar,Kharif,0.13265,0.1392,0.009263098833543773,2.0
1. Karnataka,YADGIR,2020,93739.0,77710.0,0.83,Arhar,Kharif,0.227675,0.2704,0.05659118747649672,4.0
1. Karnataka,BAGALKOT,2010,34045.0,49726.0,1.46,Bajra,Kharif,,,,
1. Karnataka,BAGALKOT,2011,33222.0,42396.0,1.28,Bajra,Kharif,,,,
1. Karnataka,BAGALKOT,2012,19091.0,18227.0,0.95,Bajra,Kharif,,,,
1. Karnataka,BAGALKOT,2013,26519.0,24211.0,0.91,Bajra,Kharif,,,,
1. Karnataka,BAGALKOT,2014,22021.0,24288.0,1.1,Bajra,Kharif,,,,
1. Karnataka,BAGALKOT,2015,15898.0,8669.0,0.55,Bajra,Kharif,,,,
1. Karnataka,BAGALKOT,2016,29342.0,32809.0,1.12,Bajra,Kharif,,,,
1. Karnataka,BAGALKOT,2017,21826.0,34150.0,1.56,Bajra,Kharif,,,,
1. Karnataka,BAGALKOT,2018,18210.0,27887.0,1.53,Bajra,Kharif,,,,
1. Karnataka,BAGALKOT,2019,41733.0,69104.0,1.66,Bajra,Kharif,0.1023,0.1023,,1.0
1. Karnataka,BAGALKOT,2020,37379.0,71543.0,1.91,Bajra,Kharif,0.299025,0.319,0.016773267421704093,4.0
1. Karnataka,BANGALOR,2010,4.0,4.0,1.0,Bajra,Kharif,,,,
1. Karnataka,BANGALOR,2011,4.0,3.0,0.75,Bajra,Kharif,,,,
1. Karnataka,BANGALOR,2012,5.0,5.0,1.0,Bajra,Kharif,,,,
1. Karnataka,BANGALOR,2013,,,,Bajra,Kharif,,,,
1. Karnataka,BANGALOR,2014,,,,Bajra,Kharif,,,,
1. Karnataka,BANGALOR,2015,7.0,5.0,0.71,Bajra,Kharif,,,,
1. Karnataka,BANGALOR,2016,5.0,5.0,1.0,Bajra,Kharif,,,,
1. Karnataka,BANGALOR,2017,1.0,2.0,2.0,Bajra,Kharif,,,,
1. Karnataka,BANGALOR,2018,11.0,10.0,0.91,Bajra,Kharif,,,,
1. Karnataka,BANGALOR,2019,8.0,9.0,1.13,Bajra,Kharif,,,,
1. Karnataka,BANGALOR,2020,18.0,26.0,1.44,Bajra,Kharif,,,,
1. Karnataka,BELGAUM,2010,19149.0,11639.0,0.61,Bajra,Kharif,,,,
1. Karnataka,BELGAUM,2011,12459.0,6619.0,0.53,Bajra,Kharif,,,,
1. Karnataka,BELGAUM,2012,7579.0,2657.0,0.35,Bajra,Kharif,,,,
1. Karnataka,BELGAUM,2013,12444.0,8204.0,0.66,Bajra,Kharif,,,,
1. Karnataka,BELGAUM,2014,9256.0,6146.0,0.66,Bajra,Kharif,,,,
1. Karnataka,BELGAUM,2015,4433.0,1579.0,0.36,Bajra,Kharif,,,,
1. Karnataka,BELGAUM,2016,10150.0,6133.0,0.6,Bajra,Kharif,,,,
1. Karnataka,BELGAUM,2017,7782.0,9419.0,1.21,Bajra,Kharif,,,,
1. Karnataka,BELGAUM,2018,9033.0,9920.0,1.1,Bajra,Kharif,,,,
1. Karnataka,BELGAUM,2019,18933.0,20594.0,1.09,Bajra,Kharif,0.7757,0.7757,,1.0
1. Karnataka,BELGAUM,2020,11698.0,15699.0,1.34,Bajra,Kharif,0.6374,0.6971,0.08442854967367378,2.0
1. Karnataka,BELLARY,2010,13457.0,11295.0,0.84,Bajra,Kharif,,,,
1. Karnataka,BELLARY,2011,14124.0,9253.0,0.66,Bajra,Kharif,,,,
1. Karnataka,BELLARY,2012,20897.0,16954.0,0.81,Bajra,Kharif,,,,
1. Karnataka,BELLARY,2013,17017.0,17201.0,1.01,Bajra,Kharif,,,,
1. Karnataka,BELLARY,2014,15570.0,16700.0,1.07,Bajra,Kharif,,,,
1. Karnataka,BELLARY,2015,13136.0,12067.0,0.92,Bajra,Kharif,,,,
1. Karnataka,BELLARY,2016,15771.0,19837.0,1.26,Bajra,Kharif,,,,
1. Karnataka,BELLARY,2017,24180.0,44587.0,1.84,Bajra,Kharif,,,,
1. Karnataka,BELLARY,2018,15137.0,17256.0,1.14,Bajra,Kharif,,,,
1. Karnataka,BELLARY,2019,31500.0,47192.0,1.5,Bajra,Kharif,,,,
1. Karnataka,BELLARY,2020,15384.0,27645.0,1.8,Bajra,Kharif,,,,
1. Karnataka,BENGALUR,2010,,,,Bajra,Kharif,,,,
1. Karnataka,BENGALUR,2011,,,,Bajra,Kharif,,,,
1. Karnataka,BENGALUR,2012,2.0,2.0,1.0,Bajra,Kharif,,,,
1. Karnataka,BENGALUR,2013,7.0,8.0,1.14,Bajra,Kharif,,,,
1. Karnataka,BENGALUR,2014,,,,Bajra,Kharif,,,,
1. Karnataka,BENGALUR,2015,,,,Bajra,Kharif,,,,
1. Karnataka,BENGALUR,2016,,,,Bajra,Kharif,,,,
1. Karnataka,BENGALUR,2017,3.0,5.0,1.67,Bajra,Kharif,,,,
1. Karnataka,BENGALUR,2018,9.0,8.0,0.89,Bajra,Kharif,,,,
1. Karnataka,BENGALUR,2019,16.0,17.0,1.06,Bajra,Kharif,,,,
1. Karnataka,BENGALUR,2020,35.0,50.0,1.43,Bajra,Kharif,,,,
1. Karnataka,BIDAR,2010,6717.0,5117.0,0.76,Bajra,Kharif,,,,
1. Karnataka,BIDAR,2011,6414.0,5837.0,0.91,Bajra,Kharif,,,,
1. Karnataka,BIDAR,2012,5110.0,5772.0,1.13,Bajra,Kharif,,,,
1. Karnataka,BIDAR,2013,2939.0,3356.0,1.14,Bajra,Kharif,,,,
1. Karnataka,BIDAR,2014,3724.0,3743.0,1.01,Bajra,Kharif,,,,
1. Karnataka,BIDAR,2015,5348.0,3765.0,0.7,Bajra,Kharif,,,,
1. Karnataka,BIDAR,2016,1878.0,1252.0,0.67,Bajra,Kharif,,,,
1. Karnataka,BIDAR,2017,2290.0,3322.0,1.45,Bajra,Kharif,,,,
1. Karnataka,BIDAR,2018,409.0,312.0,0.76,Bajra,Kharif,,,,
1. Karnataka,BIDAR,2019,2073.0,2032.0,0.98,Bajra,Kharif,0.59325,0.6751,0.11575338008023783,2.0
1. Karnataka,BIDAR,2020,592.0,562.0,0.95,Bajra,Kharif,0.48974,0.6318,0.29203596182662167,5.0
1. Karnataka,BIJAPUR,2010,65452.0,45773.0,0.7,Bajra,Kharif,,,,
1. Karnataka,BIJAPUR,2011,60052.0,45322.0,0.75,Bajra,Kharif,,,,
1. Karnataka,BIJAPUR,2012,55438.0,51981.0,0.94,Bajra,Kharif,,,,
1. Karnataka,BIJAPUR,2013,69832.0,75694.0,1.08,Bajra,Kharif,,,,
1. Karnataka,BIJAPUR,2014,48810.0,37281.0,0.76,Bajra,Kharif,,,,
1. Karnataka,BIJAPUR,2015,20156.0,5725.0,0.28,Bajra,Kharif,,,,
1. Karnataka,BIJAPUR,2016,43145.0,49185.0,1.14,Bajra,Kharif,,,,
1. Karnataka,BIJAPUR,2017,25751.0,23216.0,0.9,Bajra,Kharif,,,,
1. Karnataka,BIJAPUR,2018,19373.0,14576.0,0.75,Bajra,Kharif,,,,
1. Karnataka,BIJAPUR,2019,49960.0,31230.0,0.63,Bajra,Kharif,0.7017,0.7017,,1.0
1. Karnataka,BIJAPUR,2020,27556.0,27611.0,1.0,Bajra,Kharif,0.5429666666666667,0.7978,0.17721492788889615,6.0
1. Karnataka,CHAMARAJANAGAR,2010,305.0,299.0,0.98,Bajra,Kharif,,,,
1. Karnataka,CHAMARAJANAGAR,2011,258.0,214.0,0.83,Bajra,Kharif,,,,
1. Karnataka,CHAMARAJANAGAR,2012,640.0,1260.0,1.97,Bajra,Kharif,,,,
1. Karnataka,CHAMARAJANAGAR,2013,915.0,1409.0,1.54,Bajra,Kharif,,,,
1. Karnataka,CHAMARAJANAGAR,2014,370.0,458.0,1.24,Bajra,Kharif,,,,
1. Karnataka,CHAMARAJANAGAR,2015,519.0,659.0,1.27,Bajra,Kharif,,,,
1. Karnataka,CHAMARAJANAGAR,2016,53.0,36.0,0.68,Bajra,Kharif,,,,
1. Karnataka,CHAMARAJANAGAR,2017,1704.0,2985.0,1.75,Bajra,Kharif,,,,
1. Karnataka,CHAMARAJANAGAR,2018,503.0,1026.0,2.04,Bajra,Kharif,,,,
1. Karnataka,CHAMARAJANAGAR,2019,885.0,2041.0,2.31,Bajra,Kharif,0.0285,0.0285,,1.0
1. Karnataka,CHAMARAJANAGAR,2020,147.0,301.0,2.05,Bajra,Kharif,0.3071,0.4266,0.11118727445171052,3.0
1. Karnataka,CHIKBALLAPUR,2010,46.0,42.0,0.91,Bajra,Kharif,,,,
1. Karnataka,CHIKBALLAPUR,2011,843.0,1001.0,1.19,Bajra,Kharif,,,,
1. Karnataka,CHIKBALLAPUR,2012,,,,Bajra,Kharif,,,,
1. Karnataka,CHIKBALLAPUR,2013,2.0,2.0,1.0,Bajra,Kharif,,,,
1. Karnataka,CHIKBALLAPUR,2014,,,,Bajra,Kharif,,,,
1. Karnataka,CHIKBALLAPUR,2015,82.0,54.0,0.66,Bajra,Kharif,,,,
1. Karnataka,CHIKBALLAPUR,2016,40.0,42.0,1.05,Bajra,Kharif,,,,
1. Karnataka,CHIKBALLAPUR,2017,106.0,169.0,1.59,Bajra,Kharif,,,,
1. Karnataka,CHIKBALLAPUR,2018,210.0,191.0,0.91,Bajra,Kharif,,,,
1. Karnataka,CHIKBALLAPUR,2019,198.0,215.0,1.09,Bajra,Kharif,,,,
1. Karnataka,CHIKBALLAPUR,2020,171.0,246.0,1.44,Bajra,Kharif,,,,
1. Karnataka,CHIKMAGALUR,2010,,,,Bajra,Kharif,,,,
1. Karnataka,CHIKMAGALUR,2011,,,,Bajra,Kharif,,,,
1. Karnataka,CHIKMAGALUR,2012,5.0,5.0,1.0,Bajra,Kharif,,,,
1. Karnataka,CHIKMAGALUR,2013,1.0,1.0,1.0,Bajra,Kharif,,,,
1. Karnataka,CHIKMAGALUR,2014,,,,Bajra,Kharif,,,,
1. Karnataka,CHIKMAGALUR,2015,,,,Bajra,Kharif,,,,
1. Karnataka,CHIKMAGALUR,2016,,,,Bajra,Kharif,,,,
1. Karnataka,CHIKMAGALUR,2017,,,,Bajra,Kharif,,,,
1. Karnataka,CHIKMAGALUR,2018,34.0,31.0,0.91,Bajra,Kharif,,,,
1. Karnataka,CHIKMAGALUR,2019,23.0,25.0,1.09,Bajra,Kharif,0.187,0.187,,1.0
1. Karnataka,CHIKMAGALUR,2020,40.0,58.0,1.45,Bajra,Kharif,0.2078,0.2078,,1.0
1. Karnataka,CHITRADURGA,2010,1508.0,825.0,0.55,Bajra,Kharif,,,,
1. Karnataka,CHITRADURGA,2011,1612.0,906.0,0.56,Bajra,Kharif,,,,
1. Karnataka,CHITRADURGA,2012,1330.0,699.0,0.53,Bajra,Kharif,,,,
1. Karnataka,CHITRADURGA,2013,2049.0,1110.0,0.54,Bajra,Kharif,,,,
1. Karnataka,CHITRADURGA,2014,1697.0,1053.0,0.62,Bajra,Kharif,,,,
1. Karnataka,CHITRADURGA,2015,1799.0,1174.0,0.65,Bajra,Kharif,,,,
1. Karnataka,CHITRADURGA,2016,1804.0,502.0,0.28,Bajra,Kharif,,,,
1. Karnataka,CHITRADURGA,2017,3694.0,3836.0,1.04,Bajra,Kharif,,,,
1. Karnataka,CHITRADURGA,2018,1912.0,783.0,0.41,Bajra,Kharif,,,,
1. Karnataka,CHITRADURGA,2019,2933.0,1817.0,0.62,Bajra,Kharif,0.1231,0.1231,,1.0
1. Karnataka,CHITRADURGA,2020,1889.0,1689.0,0.89,Bajra,Kharif,0.053866666666666674,0.085,0.02806783449668559,3.0
1. Karnataka,DAKSHI,2010,,,,Bajra,Kharif,,,,
1. Karnataka,DAKSHI,2011,,,,Bajra,Kharif,,,,
1. Karnataka,DAKSHI,2012,,,,Bajra,Kharif,,,,
1. Karnataka,DAKSHI,2013,,,,Bajra,Kharif,,,,
1. Karnataka,DAKSHI,2014,,,,Bajra,Kharif,,,,
1. Karnataka,DAKSHI,2015,,,,Bajra,Kharif,,,,
1. Karnataka,DAKSHI,2016,,,,Bajra,Kharif,,,,
1. Karnataka,DAKSHI,2017,,,,Bajra,Kharif,,,,
1. Karnataka,DAKSHI,2018,4.0,4.0,1.0,Bajra,Kharif,,,,
1. Karnataka,DAKSHI,2019,8.0,9.0,1.13,Bajra,Kharif,,,,
1. Karnataka,DAKSHI,2020,,,,Bajra,Kharif,,,,
1. Karnataka,DAVANGERE,2010,1405.0,2106.0,1.5,Bajra,Kharif,,,,
1. Karnataka,DAVANGERE,2011,894.0,582.0,0.65,Bajra,Kharif,,,,
1. Karnataka,DAVANGERE,2012,882.0,640.0,0.73,Bajra,Kharif,,,,
1. Karnataka,DAVANGERE,2013,653.0,659.0,1.01,Bajra,Kharif,,,,
1. Karnataka,DAVANGERE,2014,624.0,620.0,0.99,Bajra,Kharif,,,,
1. Karnataka,DAVANGERE,2015,720.0,608.0,0.84,Bajra,Kharif,,,,
1. Karnataka,DAVANGERE,2016,558.0,371.0,0.66,Bajra,Kharif,,,,
1. Karnataka,DAVANGERE,2017,1562.0,2327.0,1.49,Bajra,Kharif,,,,
1. Karnataka,DAVANGERE,2018,470.0,276.0,0.59,Bajra,Kharif,,,,
1. Karnataka,DAVANGERE,2019,744.0,556.0,0.75,Bajra,Kharif,0.17971666666666666,0.2563,0.09321944897212527,6.0
1. Karnataka,DAVANGERE,2020,433.0,478.0,1.1,Bajra,Kharif,0.214975,0.3737,0.16721428118834028,4.0
1. Karnataka,DHARWAD,2010,,,,Bajra,Kharif,,,,
1. Karnataka,DHARWAD,2011,,,,Bajra,Kharif,,,,
1. Karnataka,DHARWAD,2012,15.0,16.0,1.07,Bajra,Kharif,,,,
1. Karnataka,DHARWAD,2013,8.0,9.0,1.13,Bajra,Kharif,,,,
1. Karnataka,DHARWAD,2014,5.0,5.0,1.0,Bajra,Kharif,,,,
1. Karnataka,DHARWAD,2015,,,,Bajra,Kharif,,,,
1. Karnataka,DHARWAD,2016,,,,Bajra,Kharif,,,,
1. Karnataka,DHARWAD,2017,,,,Bajra,Kharif,,,,
1. Karnataka,DHARWAD,2018,19.0,17.0,0.89,Bajra,Kharif,,,,
1. Karnataka,DHARWAD,2019,42.0,46.0,1.1,Bajra,Kharif,0.54182,0.7676,0.253558922146313,5.0
1. Karnataka,DHARWAD,2020,41.0,59.0,1.44,Bajra,Kharif,0.37535999999999997,0.6946,0.2818805364993171,15.0
1. Karnataka,GADAG,2010,2799.0,1781.0,0.64,Bajra,Kharif,,,,
1. Karnataka,GADAG,2011,2159.0,1240.0,0.57,Bajra,Kharif,,,,
1. Karnataka,GADAG,2012,2964.0,2312.0,0.78,Bajra,Kharif,,,,
1. Karnataka,GADAG,2013,2771.0,2169.0,0.78,Bajra,Kharif,,,,
1. Karnataka,GADAG,2014,2420.0,1421.0,0.59,Bajra,Kharif,,,,
1. Karnataka,GADAG,2015,1089.0,409.0,0.38,Bajra,Kharif,,,,
1. Karnataka,GADAG,2016,1279.0,864.0,0.68,Bajra,Kharif,,,,
1. Karnataka,GADAG,2017,2171.0,2881.0,1.33,Bajra,Kharif,,,,
1. Karnataka,GADAG,2018,3617.0,1656.0,0.46,Bajra,Kharif,,,,
1. Karnataka,GADAG,2019,2827.0,1875.0,0.66,Bajra,Kharif,0.4789,0.4789,,1.0
1. Karnataka,GADAG,2020,2516.0,1927.0,0.77,Bajra,Kharif,0.39337999999999995,0.4911,0.13945532259472923,5.0
1. Karnataka,GULBARGA,2010,18875.0,13796.0,0.73,Bajra,Kharif,,,,
1. Karnataka,GULBARGA,2011,20942.0,16845.0,0.8,Bajra,Kharif,,,,
1. Karnataka,GULBARGA,2012,15566.0,16961.0,1.09,Bajra,Kharif,,,,
1. Karnataka,GULBARGA,2013,14897.0,19870.0,1.33,Bajra,Kharif,,,,
1. Karnataka,GULBARGA,2014,15642.0,18218.0,1.16,Bajra,Kharif,,,,
1. Karnataka,GULBARGA,2015,4886.0,3184.0,0.65,Bajra,Kharif,,,,
1. Karnataka,GULBARGA,2016,12128.0,17755.0,1.46,Bajra,Kharif,,,,
1. Karnataka,GULBARGA,2017,7481.0,19850.0,2.65,Bajra,Kharif,,,,
1. Karnataka,GULBARGA,2018,1682.0,2961.0,1.76,Bajra,Kharif,,,,
1. Karnataka,GULBARGA,2019,7449.0,12596.0,1.69,Bajra,Kharif,0.6425,0.6425,,1.0
1. Karnataka,GULBARGA,2020,1805.0,2578.0,1.43,Bajra,Kharif,0.5646666666666667,0.7275,0.22951810967038455,6.0
1. Karnataka,HASSAN,2010,,,,Bajra,Kharif,,,,
1. Karnataka,HASSAN,2011,,,,Bajra,Kharif,,,,
1. Karnataka,HASSAN,2012,43.0,45.0,1.05,Bajra,Kharif,,,,
1. Karnataka,HASSAN,2013,43.0,51.0,1.19,Bajra,Kharif,,,,
1. Karnataka,HASSAN,2014,,,,Bajra,Kharif,,,,
1. Karnataka,HASSAN,2015,,,,Bajra,Kharif,,,,
1. Karnataka,HASSAN,2016,,,,Bajra,Kharif,,,,
1. Karnataka,HASSAN,2017,,,,Bajra,Kharif,,,,
1. Karnataka,HASSAN,2018,96.0,87.0,0.91,Bajra,Kharif,,,,
1. Karnataka,HASSAN,2019,87.0,94.0,1.08,Bajra,Kharif,,,,
1. Karnataka,HASSAN,2020,15.0,22.0,1.47,Bajra,Kharif,0.3278,0.6333,0.43204224330498053,2.0
1. Karnataka,HAVERI,2010,,,,Bajra,Kharif,,,,
1. Karnataka,HAVERI,2011,7.0,6.0,0.86,Bajra,Kharif,,,,
1. Karnataka,HAVERI,2012,59.0,61.0,1.03,Bajra,Kharif,,,,
1. Karnataka,HAVERI,2013,,,,Bajra,Kharif,,,,
1. Karnataka,HAVERI,2014,,,,Bajra,Kharif,,,,
1. Karnataka,HAVERI,2015,,,,Bajra,Kharif,,,,
1. Karnataka,HAVERI,2016,5.0,5.0,1.0,Bajra,Kharif,,,,
1. Karnataka,HAVERI,2017,,,,Bajra,Kharif,,,,
1. Karnataka,HAVERI,2018,6.0,5.0,0.83,Bajra,Kharif,,,,
1. Karnataka,HAVERI,2019,42.0,46.0,1.1,Bajra,Kharif,0.22660000000000002,0.3133,0.11060527413585063,4.0
1. Karnataka,HAVERI,2020,36.0,52.0,1.44,Bajra,Kharif,0.23106666666666667,0.2585,0.04086567426745009,3.0
1. Karnataka,KODAGU,2010,,,,Bajra,Kharif,,,,
1. Karnataka,KODAGU,2011,,,,Bajra,Kharif,,,,
1. Karnataka,KODAGU,2012,,,,Bajra,Kharif,,,,
1. Karnataka,KODAGU,2013,,,,Bajra,Kharif,,,,
1. Karnataka,KODAGU,2014,,,,Bajra,Kharif,,,,
1. Karnataka,KODAGU,2015,,,,Bajra,Kharif,,,,
1. Karnataka,KODAGU,2016,,,,Bajra,Kharif,,,,
1. Karnataka,KODAGU,2017,,,,Bajra,Kharif,,,,
1. Karnataka,KODAGU,2018,,,,Bajra,Kharif,,,,
1. Karnataka,KODAGU,2019,1.0,1.0,1.0,Bajra,Kharif,0.365,0.365,,1.0
1. Karnataka,KODAGU,2020,4.0,6.0,1.5,Bajra,Kharif,0.3609,0.3609,,1.0
1. Karnataka,KOLAR,2010,,,,Bajra,Kharif,,,,
1. Karnataka,KOLAR,2011,,,,Bajra,Kharif,,,,
1. Karnataka,KOLAR,2012,,,,Bajra,Kharif,,,,
1. Karnataka,KOLAR,2013,,,,Bajra,Kharif,,,,
1. Karnataka,KOLAR,2014,,,,Bajra,Kharif,,,,
1. Karnataka,KOLAR,2015,,,,Bajra,Kharif,,,,
1. Karnataka,KOLAR,2016,,,,Bajra,Kharif,,,,
1. Karnataka,KOLAR,2017,,,,Bajra,Kharif,,,,
1. Karnataka,KOLAR,2018,98.0,89.0,0.91,Bajra,Kharif,,,,
1. Karnataka,KOLAR,2019,117.0,127.0,1.09,Bajra,Kharif,0.1608,0.1608,,1.0
1. Karnataka,KOLAR,2020,131.0,188.0,1.44,Bajra,Kharif,,,,
1. Karnataka,KOPPAL,2010,66897.0,82512.0,1.23,Bajra,Kharif,,,,
1. Karnataka,KOPPAL,2011,65874.0,75586.0,1.15,Bajra,Kharif,,,,
1. Karnataka,KOPPAL,2012,71347.0,97196.0,1.36,Bajra,Kharif,,,,
1. Karnataka,KOPPAL,2013,59563.0,99363.0,1.67,Bajra,Kharif,,,,
1. Karnataka,KOPPAL,2014,51338.0,88910.0,1.73,Bajra,Kharif,,,,
1. Karnataka,KOPPAL,2015,44190.0,31569.0,0.71,Bajra,Kharif,,,,
1. Karnataka,KOPPAL,2016,56139.0,37599.0,0.67,Bajra,Kharif,,,,
1. Karnataka,KOPPAL,2017,79206.0,144472.0,1.82,Bajra,Kharif,,,,
1. Karnataka,KOPPAL,2018,67048.0,45096.0,0.67,Bajra,Kharif,,,,
1. Karnataka,KOPPAL,2019,105746.0,89810.0,0.85,Bajra,Kharif,0.20701999999999998,0.2458,0.07175811452372477,5.0
1. Karnataka,KOPPAL,2020,73190.0,91927.0,1.26,Bajra,Kharif,0.30804166666666666,0.3757,0.07112974647314114,12.0
1. Karnataka,MANDYA,2010,,,,Bajra,Kharif,,,,
1. Karnataka,MANDYA,2011,,,,Bajra,Kharif,,,,
1. Karnataka,MANDYA,2012,,,,Bajra,Kharif,,,,
1. Karnataka,MANDYA,2013,,,,Bajra,Kharif,,,,
1. Karnataka,MANDYA,2014,35.0,37.0,1.06,Bajra,Kharif,,,,
1. Karnataka,MANDYA,2015,,,,Bajra,Kharif,,,,
1. Karnataka,MANDYA,2016,,,,Bajra,Kharif,,,,
1. Karnataka,MANDYA,2017,,,,Bajra,Kharif,,,,
1. Karnataka,MANDYA,2018,13.0,12.0,0.92,Bajra,Kharif,,,,
1. Karnataka,MANDYA,2019,10.0,11.0,1.1,Bajra,Kharif,0.51318,0.6136,0.12365171652670254,5.0
1. Karnataka,MANDYA,2020,10.0,14.0,1.4,Bajra,Kharif,0.6406375,0.7164,0.06813134243084143,8.0
1. Karnataka,MYSORE,2010,,,,Bajra,Kharif,,,,
1. Karnataka,MYSORE,2011,,,,Bajra,Kharif,,,,
1. Karnataka,MYSORE,2012,,,,Bajra,Kharif,,,,
1. Karnataka,MYSORE,2013,4.0,5.0,1.25,Bajra,Kharif,,,,
1. Karnataka,MYSORE,2014,,,,Bajra,Kharif,,,,
1. Karnataka,MYSORE,2015,,,,Bajra,Kharif,,,,
1. Karnataka,MYSORE,2016,,,,Bajra,Kharif,,,,
1. Karnataka,MYSORE,2017,,,,Bajra,Kharif,,,,
1. Karnataka,MYSORE,2018,18.0,16.0,0.89,Bajra,Kharif,,,,
1. Karnataka,MYSORE,2019,15.0,16.0,1.07,Bajra,Kharif,0.1113,0.1113,,1.0
1. Karnataka,MYSORE,2020,11.0,16.0,1.45,Bajra,Kharif,0.1564,0.1764,0.027375901811629872,3.0
1. Karnataka,RAICHUR,2010,53772.0,47919.0,0.89,Bajra,Kharif,,,,
1. Karnataka,RAICHUR,2011,45346.0,40543.0,0.89,Bajra,Kharif,,,,
1. Karnataka,RAICHUR,2012,52357.0,51281.0,0.98,Bajra,Kharif,,,,
1. Karnataka,RAICHUR,2013,50996.0,56876.0,1.12,Bajra,Kharif,,,,
1. Karnataka,RAICHUR,2014,46275.0,33806.0,0.73,Bajra,Kharif,,,,
1. Karnataka,RAICHUR,2015,35812.0,27149.0,0.76,Bajra,Kharif,,,,
1. Karnataka,RAICHUR,2016,51248.0,74051.0,1.44,Bajra,Kharif,,,,
1. Karnataka,RAICHUR,2017,39708.0,52963.0,1.33,Bajra,Kharif,,,,
1. Karnataka,RAICHUR,2018,46878.0,43198.0,0.92,Bajra,Kharif,,,,
1. Karnataka,RAICHUR,2019,54728.0,62286.0,1.14,Bajra,Kharif,0.349525,0.6662,0.25975554373294907,4.0
